Date,rahadi_oesman,sta2,sta3,sta4,sta5,sta6,sta7
11-Dec-14,7.3,0,1,0,0,1,0
12-Dec-14,0,0,0,0,0,0,1.5
13-Dec-14,12.8,27,0,9.5,0,17,3
14-Dec-14,5,16,10,20.5,7,36.5,18
15-Dec-14,-,0,2,1,1,0,5
16-Dec-14,13.4,13,45,53,31,82.5,76.5
17-Dec-14,4.3,19,9,6,7,24,8
18-Dec-14,0,0,25,57,4.5,0,31
19-Dec-14,-,0,4,5,4,5,5
20-Dec-14,17.3,0,3,0,0,0,2
21-Dec-14,-,0,18,3,14,5.5,0
22-Dec-14,33,0,0,0,0,0,0
23-Dec-14,33,0,0,0,0,0,0
24-Dec-14,0.9,0,0,0,0,0,0
25-Dec-14,0.9,0,0,0,0,0,0
26-Dec-14,-,0,0,0,0,0,0
27-Dec-14,27.3,0,0,0,0,0,0
28-Dec-14,102,0,0,0,0,0,0
29-Dec-14,0,0,0,0,0,0,0
30-Dec-14,10.3,0,0,0,0,0,2
31-Dec-14,50.9,0,5,14,0,0,0
01-Jan-15,50.9,35,2,0,0,5,0
02-Jan-15,3.3,27,0,5,0,0,0
03-Jan-15,11.2,2,41,8,69,58,6
04-Jan-15,-,12,35,18,11,61,4.5
05-Jan-15,5.2,9,24,7,3,15,4.5
06-Jan-15,20.3,11,39,13,12,16.5,4
07-Jan-15,-,0,2,1.5,1,1,0
08-Jan-15,6.9,0,7,5,2,1,1
09-Jan-15,13.8,0,3,0,0,0,0
10-Jan-15,3.3,4,8,0,12,7.5,1.5
11-Jan-15,12.2,10,3,24,11,18.5,16
12-Jan-15,2.9,1,1,0,1,0,0
13-Jan-15,-,0,0,0,3.5,0,0
14-Jan-15,-,3,2.5,1,0,1.5,0
15-Jan-15,-,7,2,1.5,8,2,3
16-Jan-15,6.9,0,1.5,5,1,0,1
17-Jan-15,62.7,0,1.5,0,0,0,0
18-Jan-15,71.2,0,0,0,0,0,0
19-Jan-15,38.3,5,3,0,0,0,2.5
20-Jan-15,-,0,0,0,0,0,0
21-Jan-15,17,0,0,0,0,0,2
22-Jan-15,57.1,8,6,5,0,4,2
23-Jan-15,-,0,0,2.5,2.5,0,6
24-Jan-15,-,0,0,0,0,6,2
25-Jan-15,18.8,0,0,5,3.5,0,15
26-Jan-15,-,2,3,1,0,0,0
27-Jan-15,-,14,1,1.5,2,8,0
28-Jan-15,4,0,3,5,0,0,0
29-Jan-15,4.4,11,1,2,1,0,2
30-Jan-15,0.3,25,4,0,0,0,0
31-Jan-15,-,13,20,0,5,3,5
01-Feb-15,3.6,9,2,5,1,4.5,2
02-Feb-15,1.8,0,3,0,0,0,3
03-Feb-15,-,14,0,0,0,0,0
04-Feb-15,2.1,7,9,4,6,5.5,0
05-Feb-15,3.4,11,8,0,6.5,0,5.5
06-Feb-15,-,15,21,6,19,6,21.5
07-Feb-15,0.2,21,24,5,13,9,13.5
08-Feb-15,-,20,4,0,2,0,22
09-Feb-15,7.3,0,10,0,1,0,5
10-Feb-15,259.6,0,10,5,0,31,0
11-Feb-15,85.4,0,1,2,19,0,0
12-Feb-15,2.1,6,0,0,0,0,0
13-Feb-15,-,1,0,1.5,2,3.5,0
14-Feb-15,-,4,0,1,0,3,1
15-Feb-15,-,3,11,5,3,0,0
16-Feb-15,-,0,21,9,14,20,20.5
17-Feb-15,-,15,0,0,0,0,0
18-Feb-15,-,0,0,0,0,0,0
19-Feb-15,17.4,0,4,6,0,0,7.5
20-Feb-15,9.6,10,51,33,23,32.5,10.5
21-Feb-15,-,9,5,31.5,50,15,3
22-Feb-15,-,17,26,14.5,9,64,11
23-Feb-15,-,49,105,35.5,33,82,15.5
24-Feb-15,-,0,0,0,7,7,17.5
25-Feb-15,-,4,5,30,10,12,33
26-Feb-15,-,35,10,37,36,34.5,10.5
27-Feb-15,-,29,15,5.5,7.5,13,7
28-Feb-15,5,31,27,58,5,9,23
01-Mar-15,50.4,25,7,39.5,23,41,0
02-Mar-15,31.1,37,52,2.5,50,3.5,1
03-Mar-15,-,19,11,10,4,17,3
04-Mar-15,-,14,73,5,4.7,50,30.5
05-Mar-15,-,7,15,9,25.5,50,19.5
06-Mar-15,-,13,6,1,0,6.5,0
07-Mar-15,-,25,10,1.5,0,15,1.5
08-Mar-15,-,35,12,19.5,22,2,0
09-Mar-15,-,51,15,36.5,28,116.5,21.5
10-Mar-15,6.8,11,4,38.5,3,0,38.5
11-Mar-15,-,0,5,2.5,3,10,0
12-Mar-15,5.3,7,21,38,2,26,0
13-Mar-15,0.8,0,41,58.5,7,13,11
14-Mar-15,-,0,0,0,0,0,17
15-Mar-15,45.7,0,0,0,0,0,0
16-Mar-15,28.6,39,40,0,0,0,1.5
17-Mar-15,-,0,13,24,31,19.5,3
18-Mar-15,-,0,20,6,32,19,5
19-Mar-15,-,0,0,2.5,0,19.5,2.5
20-Mar-15,-,36,3,5.5,11,31,7.5
21-Mar-15,-,53,5,4,0,0,0
22-Mar-15,13.9,0,0,5,0,0,0
23-Mar-15,-,2,0,0,0,0,0
24-Mar-15,-,11,2,31.5,0,19,0
25-Mar-15,-,0,29,10.5,12,9,29.5
26-Mar-15,-,0,5,5,1,0,10
27-Mar-15,3.4,0,3,0,0,0,7.5
28-Mar-15,-,13,0,7,7.5,3,2
29-Mar-15,-,2,0,0,0,1.5,0
30-Mar-15,-,0,13,16.5,4.5,0,0
31-Mar-15,-,0,5,7.5,33,45.5,0
01-Apr-15,1.4,0,0,1,0,0,1
02-Apr-15,9.3,0,5,0,0,0,11
03-Apr-15,46,0,11,0,16,29.5,8
04-Apr-15,3.6,7,56,39.5,5,11,0
05-Apr-15,-,0,0,0,0,0,3
06-Apr-15,-,0,5,6.5,31,3.5,7
07-Apr-15,-,0,0,0,0,0,1
08-Apr-15,-,16,27,33,17.5,3,30
09-Apr-15,-,0,0,3.5,0,0,2
10-Apr-15,-,3,38,1,0,0,0
11-Apr-15,-,0,2,0,0,0,0
12-Apr-15,-,0,0,0,0,0,0
13-Apr-15,-,0,0,0,0,12,0
14-Apr-15,-,0,0,0,0,0,9
15-Apr-15,-,0,0,5,0,0,15
16-Apr-15,-,7,0,0,2,0,4
17-Apr-15,-,0,26,0,4.5,0,43
18-Apr-15,-,0,21,14,0,9.5,18
19-Apr-15,-,2,6,0,36.5,0,12
20-Apr-15,-,0,1,22,0,31.5,10
21-Apr-15,-,21,5,5,20,42,6
22-Apr-15,-,35,6,12,19,24.5,0
23-Apr-15,-,47,9,7.5,5,6,2
24-Apr-15,-,12,5,5,0,1,6
25-Apr-15,-,0,10,0,0,0,7.5
26-Apr-15,-,0,25,13,21,14.5,0
27-Apr-15,-,0,4,3.5,1,3.5,0
28-Apr-15,-,0,0,0,0,0,0
29-Apr-15,-,0,0,0,0,0,0
30-Apr-15,-,0,0,0,0,0,0
01-May-15,0.3,0,0,0,0,0,0
02-May-15,70.7,0,0,0,0,0,0
03-May-15,-,0,0,0,0,0,57.5
04-May-15,28.6,0,0,0,0,0,27
05-May-15,-,3,0,0,0,0,0
06-May-15,-,0,0,0,0,0,0
07-May-15,-,0,0,0,0,0,0
08-May-15,-,0,0,0,0,0,0
09-May-15,-,23,0,15.5,26,3.5,0
10-May-15,-,0,0,0,0,0,0
11-May-15,-,0,0,0,0,0,5
12-May-15,-,0,0,0,0,0,0
13-May-15,-,2,0,0,0,0,0
14-May-15,-,0,0,0,0,0,0
15-May-15,-,0,0,0,0,0,0
16-May-15,-,0,0,0,0,0,3.5
17-May-15,-,0,0,0,0,0,16.5
18-May-15,-,0,2,0,0,0,4.5
19-May-15,-,0,3,1,0,2,47
20-May-15,-,7,0,2,0,1.5,38
21-May-15,-,3,8,0,0,0,30
22-May-15,-,18,5,0,0,0,1.5
23-May-15,-,1,7,2.5,35,4,0
24-May-15,-,0,13,15,0,12.5,0
25-May-15,-,0,0,2.5,0,2,0
26-May-15,-,2,0,0,0,6.5,0
27-May-15,-,0,0,0,0,0,0
28-May-15,-,0,0,0,0,0,0
29-May-15,-,0,0,0,0,0,0
30-May-15,-,0,0,0,0,0,0
31-May-15,-,0,0,0,0,0,0
01-Jun-15,4.3,0,0,0,0,0,0
02-Jun-15,-,0,0,0,0,0,2.5
03-Jun-15,-,0,0,2.5,0,0,0
04-Jun-15,-,0,0,0,0,0,0
05-Jun-15,-,0,0,0,0,0,0
06-Jun-15,-,0,0,0,0,0,0
07-Jun-15,-,0,0,0,0,0,0
08-Jun-15,-,0,0,0,0,0,0
09-Jun-15,-,0,0,0,0,0,0
10-Jun-15,-,0,0,0,0,0,0
11-Jun-15,-,0,0,0,0,0,0
12-Jun-15,-,0,0,0,0,0,0
13-Jun-15,-,0,0,0,0,0,0
14-Jun-15,-,0,0,0,0,0,0
15-Jun-15,-,0,0,0,0,0,0
16-Jun-15,-,11,0,0,0,4,0
17-Jun-15,-,0,0,0,0,0,0
18-Jun-15,-,0,0,0,0,0,0
19-Jun-15,-,0,0,0,0,0,0
20-Jun-15,-,0,0,0,0,0,1
21-Jun-15,-,0,0,0,0,0,0
22-Jun-15,-,0,0,0,0,0,0
23-Jun-15,-,4,0,0,0,0,0
24-Jun-15,-,0,0,0,0,0,0
25-Jun-15,-,0,0,0,0,0,0
26-Jun-15,-,0,21,1.5,2,0,0
27-Jun-15,-,32,32,5,14,7.5,3
28-Jun-15,-,0,0,0,0,0,9.5
29-Jun-15,-,0,0,0,0,0,0
30-Jun-15,-,0,0,0,0,0,0
01-Jul-15,-,0,0,0,0,0,0
02-Jul-15,-,0,0,0,0,0,0
03-Jul-15,-,0,0,0,0,0,0
04-Jul-15,-,0,0,0,0,0,0
05-Jul-15,-,0,0,0,0,0,0
06-Jul-15,-,0,0,0,0,0,0
07-Jul-15,-,0,0,0,0,0,0
08-Jul-15,-,0,0,0,0,0,0
09-Jul-15,-,0,0,0,0,0,1
10-Jul-15,-,0,0,0,0,0,0
11-Jul-15,-,0,0,0,0,0,0
12-Jul-15,-,0,0,0,0,0,0
13-Jul-15,-,0,0,0,0,0,0
14-Jul-15,-,0,0,0,0,0,0
15-Jul-15,-,0,0,0,0,0,0
16-Jul-15,-,0,0,0,0,0,0
17-Jul-15,-,0,0,0,0,0,0
18-Jul-15,-,0,0,0,0,0,0
19-Jul-15,-,0,0,0,0,0,0
20-Jul-15,-,0,0,0,0,0,0
21-Jul-15,-,0,0,0,0,0,0
22-Jul-15,-,0,0,0,0,0,0
23-Jul-15,23.6,0,0,0,0,0,0
24-Jul-15,-,0,0,0,0,0,0
25-Jul-15,-,0,0,0,0,0,0
26-Jul-15,-,0,0,0,0,0,0
27-Jul-15,-,0,0,0,0,0,0
28-Jul-15,7.4,0,0,0,0,0,0
29-Jul-15,1.5,0,0,0,0,0,0
30-Jul-15,-,0,0,0,0,0,0
31-Jul-15,-,0,0,0,0,0,0
01-Aug-15,7.1,0,0,0,0,0,0
02-Aug-15,-,25,0,0,0,15,0
03-Aug-15,-,0,0,0,0,0,0
04-Aug-15,-,0,0,0,0,0,0
05-Aug-15,-,0,0,0,0,0,0
06-Aug-15,-,0,0,0,0,0,0
07-Aug-15,-,0,0,0,0,0,0
08-Aug-15,-,0,0,0,0,0,0
09-Aug-15,-,0,0,0,0,0,0
10-Aug-15,-,2,0,0,0,0,0
11-Aug-15,-,13,0,0,0,0,0
12-Aug-15,-,0,0,0,0,0,0
13-Aug-15,-,0,0,0,0,0,3.5
14-Aug-15,-,0,0,0,0,0,1
15-Aug-15,-,0,0,0,0,0,0
16-Aug-15,-,0,0,0,0,0,0
17-Aug-15,-,0,0,0,0,0,0
18-Aug-15,-,0,0,0,0,0,0
19-Aug-15,0,0,0,0,0,0,0
20-Aug-15,-,0,0,0,0,0,0
21-Aug-15,-,0,0,0,0,0,0
22-Aug-15,0,0,0,0,0,0,0
23-Aug-15,-,0,0,0,0,0,0
24-Aug-15,0,0,0,0,0,0,0
25-Aug-15,-,0,0,0,0,0,0
26-Aug-15,-,0,0,0,0,0,0
27-Aug-15,0,0,0,0,0,0,13
28-Aug-15,1.3,0,0,0,0,0,0
29-Aug-15,0,0,0,0,0,0,0
30-Aug-15,-,0,0,0,0,0,34
31-Aug-15,-,0,0,6,0,0,0
01-Sep-15,-,2,27,0,0,0,23
02-Sep-15,-,11,2,0,0,0,1
03-Sep-15,-,0,0,5,11,3,20
04-Sep-15,-,0,0,0,0,0,0
05-Sep-15,-,0,0,0,0,0,0
06-Sep-15,-,0,0,0,0,0,0
07-Sep-15,0,0,0,0,0,0,0
08-Sep-15,-,0,0,0,0,0,0
09-Sep-15,-,0,0,0,0,0,0
10-Sep-15,-,0,0,0,0,0,0
11-Sep-15,-,0,0,0,0,0,0
12-Sep-15,0,0,0,0,0,0,0
13-Sep-15,0,0,0,0,0,0,0
14-Sep-15,-,0,0,0,0,0,0
15-Sep-15,-,0,0,0,0,0,0
16-Sep-15,-,0,0,0,0,0,0
17-Sep-15,-,0,0,0,0,0,0
18-Sep-15,-,0,0,0,0,0,0
19-Sep-15,-,0,0,0,0,0,0
20-Sep-15,-,0,0,0,0,0,0
21-Sep-15,-,0,38,0,3,0,1
22-Sep-15,-,0,0,1,3,0,46
23-Sep-15,-,0,0,0,5.5,0,0
24-Sep-15,-,0,0,0,0,0,0
25-Sep-15,-,0,0,0,0,0,0
26-Sep-15,0,0,0,0,0,0,36.5
27-Sep-15,0,0,0,0,0,0,10
28-Sep-15,-,0,0,0,0,0,4
29-Sep-15,-,0,0,0,0,0,0
30-Sep-15,-,0,0,0,0,0,0
01-Oct-15,2.1,0,0,0,0,0,1
02-Oct-15,-,0,0,0,0,0,3
03-Oct-15,-,0,0,0,0,0,20
04-Oct-15,-,0,0,0,0,0,0
05-Oct-15,-,0,0,0,0,0,0
06-Oct-15,24.9,0,0,0,0,0,0
07-Oct-15,-,0,0,0,0,0,0
08-Oct-15,-,0,0,0,0,0,0
09-Oct-15,-,0,0,0,0,0,0
10-Oct-15,0,0,0,0,0,0,0
11-Oct-15,-,0,0,0,0,0,0
12-Oct-15,1.1,0,0,0,0,0,0
13-Oct-15,1.5,0,0,0,0,0,0
14-Oct-15,-,4,0,0,0,0,0
15-Oct-15,-,0,0,0,0,0,7.5
16-Oct-15,-,0,0,0,0,0,6.5
17-Oct-15,-,0,0,0,0,0,3.5
18-Oct-15,-,0,4,0,10,11,16
19-Oct-15,-,0,0,0,13,16,12.5
20-Oct-15,-,0,0,0,0,0,0
21-Oct-15,-,0,0,0,0,0,1
22-Oct-15,-,0,0,0,0,0,7.5
23-Oct-15,-,0,0,0,0,0,21
24-Oct-15,-,21,18,25.5,2,34,0
25-Oct-15,-,9,0,0,0,0,0.5
26-Oct-15,-,14,5,1,0,0,1
27-Oct-15,-,29,0,0,0,0,11.5
28-Oct-15,-,0,0,0,0,1,11
29-Oct-15,22.1,31,0,0,1,1,0
30-Oct-15,-,42,22,0,1,7.5,10
31-Oct-15,5.4,27,16,13.5,33,19,72
01-Nov-15,-,33,59,37.5,50,59,32
02-Nov-15,4.4,13,0,0,0,8.5,10.5
03-Nov-15,-,0,0,0,0,0,0.5
04-Nov-15,-,9,0,0,0,1.5,4
05-Nov-15,-,0,0,0,0,0,0
06-Nov-15,-,2,0,9.5,0,0,23
07-Nov-15,0.1,0,0,0,0,0,54
08-Nov-15,-,55,74,17.5,41,80.5,10
09-Nov-15,12.7,19,17,2.5,64,21,4
10-Nov-15,-,21,24,14,5,57,28
11-Nov-15,10.6,49,31,8,27.5,18.5,19
12-Nov-15,-,17,14,22.5,32,81,4
13-Nov-15,-,4,6,1,22,0,0.5
14-Nov-15,13.5,0,65,31.5,3,0,0
15-Nov-15,-,0,34,1,2,2.5,0
16-Nov-15,7.5,0,4,48.5,20,0,0
17-Nov-15,79.2,0,0,0,0,0,0
18-Nov-15,38.2,0,0,0,0,0,0
19-Nov-15,1.9,0,0,0,0,0,0
20-Nov-15,9.4,0,0,0,0,0,4
21-Nov-15,4.4,7,8,32.5,7,7.5,0
22-Nov-15,11.5,12,21,1,8.5,1.5,0
23-Nov-15,20.3,31,0,0,1,12.5,0
24-Nov-15,57.8,36,0,0,0,0,0
25-Nov-15,-,0,3,0,20,0,31
26-Nov-15,-,3,34,1,24,62,30
27-Nov-15,0.9,15,31,33.5,42.5,2,13.5
28-Nov-15,0.1,11,23,24.5,8.5,1,3
29-Nov-15,45,37,11,0,0,0,6
30-Nov-15,30.6,49,12,17.5,32,88,8
01-Dec-15,27,0,44,0,74,5,0
02-Dec-15,-,1,17,0,3,0,18
03-Dec-15,3.5,1,21,6,4,1,25
04-Dec-15,0.4,3,15,8.5,13,3.5,9
05-Dec-15,16.1,4,23,48,9,32,16
06-Dec-15,-,11,2,12.5,2,17,4
07-Dec-15,23.6,0,2,45.5,3,7.5,0
08-Dec-15,1,7,15,0,0,1.5,1.5
09-Dec-15,-,0,1,1,2,1,0
10-Dec-15,128.7,0,0,0,0,0,0
11-Dec-15,80,3,4,9.5,0,5,0
12-Dec-15,5.9,2,0,5.5,5,2,0
13-Dec-15,-,0,0,8.5,1,3.5,3
14-Dec-15,48.5,53,17,1,30,24.5,2.5
15-Dec-15,15.9,27,12,33.5,86,46,12.5
16-Dec-15,-,6,43,16.5,3,2.5,1
17-Dec-15,37.8,1,5,0,0,1,6
18-Dec-15,12.1,12,0,0,0,0,6.5
19-Dec-15,-,0,4,15,0,2,0.5
20-Dec-15,4.2,0,2,17,2,13.5,0
21-Dec-15,-,0,0,16.5,0,0,1
22-Dec-15,-,0,0,0,0,0,0
23-Dec-15,-,0,5,1.5,0,1,0
24-Dec-15,15.6,0,8,0,4,35,0
25-Dec-15,12.1,0,10,8.5,0,1,0
26-Dec-15,-,0,35,4.5,15,21,24
27-Dec-15,1.7,0,6,7,3,15.5,1
28-Dec-15,-,10,5,24,4,8.5,0
29-Dec-15,-,3,23,3.5,16,37,0
30-Dec-15,-,0,0,0,0,4.5,0
31-Dec-15,-,0,0,0,0,0,0
01-Jan-16,15.1,0,0,0,0,0,0
02-Jan-16,24.1,12.03439289,3,0,0,1,3.5
03-Jan-16,20.9,0,1,0,0,0,0
04-Jan-16,0.1,0,0,0,0,0,0
05-Jan-16,-,0.332442159,0,0,0,0,0
06-Jan-16,6,0,1,6.5,0,0,25
07-Jan-16,0.8,0,0,0,0,0,3
08-Jan-16,82.7,10.03519599,27,4.5,3,12,2
09-Jan-16,3.2,26.05378968,9,5,6.5,27,12
10-Jan-16,13.1,7.439900558,0,2.5,0,1,2.5
11-Jan-16,4.5,5.09153823,2,0,0,1,13
12-Jan-16,-,3.099228608,5,5,92,51,1.5
13-Jan-16,36.6,6.318199817,0,2,1,11,60
14-Jan-16,5.6,80.9997799,67,11,22,86.5,0
15-Jan-16,-,3.124060699,0,1,0,0,29
16-Jan-16,-,1.224642694,21,1.5,0,4.5,1
17-Jan-16,79,0,3,0,2,0,0
18-Jan-16,-,2.286673044,11,4.5,10,4,9
19-Jan-16,3,0.384240451,23,2.5,3,5,6
20-Jan-16,0.1,0,0,0,0,0,14.5
21-Jan-16,-,5.505286562,8,4.5,6,3.5,12
22-Jan-16,-,3.424321455,11,1,4,1.5,44
23-Jan-16,1.8,4.867918733,17,3.5,6,5,3.5
24-Jan-16,9.6,0.997326477,0,0,0,0,5.5
25-Jan-16,1.3,3.632361849,4,4,1.5,2,3
26-Jan-16,-,0.856663478,5,0,0,0,1
27-Jan-16,-,8.497265994,1,1,2,3.5,1
28-Jan-16,-,0,1,0,0,0,0
29-Jan-16,-,0,0,0,0,0,0
30-Jan-16,-,3.84864291,2,0,0,0,0
31-Jan-16,2.9,0.997326477,0,5,0,0,7.5
01-Feb-16,1.4,0.413748332,13,5,1,2.5,2
02-Feb-16,42.5,1.517344915,12,8.5,34,13.5,5
03-Feb-16,12.9,1.909781905,2,38.5,7,48.5,14
04-Feb-16,-,0.982891539,3,8,22.5,20,13.5
05-Feb-16,-,0.715494318,4,4.5,21.5,22,0
06-Feb-16,-,0,6,2,15,0,0
07-Feb-16,-,6.134974888,8,1,2,1.5,18
08-Feb-16,13.8,4.14635111,9,16.5,36,8.5,0.5
09-Feb-16,16.3,5.673587018,22,52.5,13.5,13,13
10-Feb-16,7.2,54.57746071,26,18.5,19.5,109.5,1.5
11-Feb-16,73.4,14.17752019,30,41.5,2,61,30
12-Feb-16,7.8,0.760773898,24,27,1.5,0,8.5
13-Feb-16,-,17.79998017,18,12,2,20.5,3.5
14-Feb-16,-,0.357747159,0,0,0,11,0
15-Feb-16,-,43.17984177,22,23.5,8,37,46.5
16-Feb-16,16.6,6.731755552,10,0,72,28.5,23
17-Feb-16,2.9,15.36561926,28,6,11.5,11.5,14.5
18-Feb-16,16.6,6.882650609,19,2,21.5,22,6.5
19-Feb-16,2.1,20.59244594,12,5,1,1,14
20-Feb-16,5.2,33.46957353,38,5,2,0,60
21-Feb-16,7.8,36.87423397,12,11,6,27.5,0
22-Feb-16,68.6,8.132763399,37,7,49,13,14
23-Feb-16,-,42.54332117,30,5.5,21.5,19,10
24-Feb-16,-,20.09281424,34,32,7,91,27
25-Feb-16,-,11.99328869,26,4.5,36,0,1
26-Feb-16,0.2,4.262050176,1,0,0,0,10
27-Feb-16,16.9,0,0,1.5,0,0,0
28-Feb-16,2.7,0,4,0,0,0,0
29-Feb-16,0.1,0.243918517,5,2,28,7.5,12
01-Mar-16,26.2,36.00971502,27,7.5,11,0,9
02-Mar-16,4.8,11.71736474,23,21,35,21,9
03-Mar-16,1.2,0.986753354,20,0,0,4,0
04-Mar-16,14.3,0.748016787,0,5,0,23,0
05-Mar-16,0.2,11.51768598,34,75.5,25,26,35
06-Mar-16,-,16.42748451,29,13,70,35.5,0
07-Mar-16,48,0,0,0,0,0,0
08-Mar-16,6.3,0.460854208,3,5,1,1,0.5
09-Mar-16,19,8.316208426,6,10.5,4,17,37
10-Mar-16,-,0,0,0,0,0,0.5
11-Mar-16,9.4,0.260179752,3,20.5,1,8,0.5
12-Mar-16,-,1.662210796,2,0,0,0,10
13-Mar-16,-,0,3,5,0,0,0.5
14-Mar-16,4.4,0,7,0,0,0,4.5
15-Mar-16,0,7.113487576,7,1,8,8,10
16-Mar-16,-,12.65817301,3,0,0,0,0
17-Mar-16,0,0.856663478,4,2,1,0,1
18-Mar-16,0,0,2,5,0,0,2.5
19-Mar-16,0,24.00233246,5,20.5,8,22.5,12.5
20-Mar-16,0,3.065386004,5,0,0,7.5,0
21-Mar-16,0.7,3.266401526,0,1.5,0,3,0
22-Mar-16,-,3.546049697,2,5,0,0,8.5
23-Mar-16,13.9,1.284995217,6,0,0,0,0
24-Mar-16,20.7,0,0,0,0,0,9
25-Mar-16,0,1.440582689,2,5,0,0,2
26-Mar-16,33.8,14.09802369,112,69,18,121,14
27-Mar-16,1.3,11.10512594,16,8.5,60,6.5,6.5
28-Mar-16,1.2,7.646604191,26,1,0,1,0
29-Mar-16,-,5.184902756,4,6.5,44,17.5,25
30-Mar-16,1.3,5.996644346,5,2.5,0,0,10.5
31-Mar-16,0.8,2.112134188,37,10,2.5,44.5,0
01-Apr-16,0,0.455314566,38,34.5,7.5,14,0
02-Apr-16,50.1,20.16409758,28,13.5,41,43,3
03-Apr-16,-,18.23300433,1,9.5,3,27,1.5
04-Apr-16,-,24.84324086,17,2,53,0,9.5
05-Apr-16,2.7,15.48498754,0,2.5,4,2,5
06-Apr-16,32.8,5.808693749,46,3,80.5,68,5
07-Apr-16,4.8,37.60114864,2,64.5,17,26,22
08-Apr-16,-,12.81153237,0,4.5,10.5,51.5,1
09-Apr-16,0.1,0.048783703,21,1,7,1.5,0
10-Apr-16,-,0,32,0,7,0,0
11-Apr-16,0,0.195134814,52,12.7,21,6,4.5
12-Apr-16,25.4,4.181085069,11,83,3,0,0
13-Apr-16,-,31.56476436,13,14,29,35,23.5
14-Apr-16,-,3.168982587,18,1.5,25,17.5,0
15-Apr-16,-,5.753242865,31,51.5,22.5,22,15.5
16-Apr-16,0,8.847960778,3,51,0,0,19
17-Apr-16,-,4.210934015,4,0,0,0,0
18-Apr-16,33,8.010914189,3,7,2,6.5,0
19-Apr-16,0.8,13.70661565,0,36.5,0,0,1.5
20-Apr-16,10.3,0.428331739,4,0,0,0,1.5
21-Apr-16,1,0,0,5,0,0,0
22-Apr-16,52.5,0,0,0,0,0,0
23-Apr-16,9.2,3.426653912,20,3,0,0,21.5
24-Apr-16,54.8,2.724582211,15,0,0,2,1.5
25-Apr-16,0.8,21.48214892,0,1,4,31.5,11
26-Apr-16,3,14.67409318,0,0,8,0,11.5
27-Apr-16,13.4,1.279455575,0,0,0,13,32
28-Apr-16,-,3.881968478,3,5,23,14,2
29-Apr-16,-,2.964952477,22,1.5,0,18.5,3
30-Apr-16,-,0.130089876,14,16,0,4,2
01-May-16,7.7,2.452641043,19,0,26,15,1
02-May-16,12.6,0.65044938,13,12,6,20,6.5
03-May-16,-,0,20,0,4.5,0,0
04-May-16,15.5,15.86319882,0,0,0,0,0
05-May-16,32.6,7.709971302,0,0,0,0,15
06-May-16,45.3,0.856663478,0,0,0,0,11.5
07-May-16,-,2.267397221,33,1,26.5,0,8.5
08-May-16,-,33.24038689,0,0.5,0,7.5,3
09-May-16,-,0,0,0,0,0,2.5
10-May-16,-,0,0,0,0,0,11
11-May-16,1.2,3.426653912,0,0,0,0,3
12-May-16,20.6,9.423298258,0,0,0,0,4
13-May-16,0,5.139980868,0,0,0,0,0
14-May-16,20.7,21.1230375,0,0,47,10.5,0
15-May-16,3.6,4.711649129,0,18.5,0,0,0
16-May-16,0,0,0,0,0,0,0
17-May-16,1.4,0,0,0,0,0,0
18-May-16,9.5,0,0,0,0,0,0
19-May-16,0,1.713326956,0,0,0,0,0
20-May-16,67.6,0,0,0,0,0,0
21-May-16,-,0,0,0,0,0,0
22-May-16,11.6,0,0,0,0,0,11.5
23-May-16,-,0,0,0,0,0,0
24-May-16,-,0,0,0,0,0,0
25-May-16,-,0,0,0,0,0,0
26-May-16,4,0,0,0,0,0,0
27-May-16,0.8,0,0,0,0,0,0
28-May-16,1.4,3.426653912,0,0,0,0,95
29-May-16,0,0,0,0,0,0,0
30-May-16,-,0,0,0,0,0,1
31-May-16,53,0,0,0,0,0,0
01-Jun-16,-,0,0,0,14.5,0,0
02-Jun-16,58.1,3.426653912,0,0,0,0,0.5
03-Jun-16,-,0,0,0,0,0,0
04-Jun-16,-,0,0,0,0,0,0
05-Jun-16,-,0,0,0,0,0,0
06-Jun-16,0,0,0,0,0,0,29
07-Jun-16,0,6.329086505,0,0.5,0,0,0
08-Jun-16,7.6,0,0,0,0,0,0
09-Jun-16,8.5,0,0,0,0,0,0
10-Jun-16,25.1,0,0,0,0,0,0
11-Jun-16,2.8,0,0,0,0,0,0
12-Jun-16,3.4,0,0,0,0,0,0
13-Jun-16,-,0,0,0,0,0,0
14-Jun-16,-,0,0,0,0,0,0
15-Jun-16,6.3,2.141658695,0,0,0,0,3
16-Jun-16,0.2,0,0,0,0,0,0
17-Jun-16,0.3,0,0,0,0,0,0
18-Jun-16,27.8,0,0,0,0,0,0
19-Jun-16,30.1,0,0,0,0,0,0
20-Jun-16,-,0,0,0,0,0,0
21-Jun-16,-,0,0,0,0,0,0
22-Jun-16,-,0,0,0,0,0,0
23-Jun-16,-,0,0,0,0,0,0
24-Jun-16,-,0,0,0,0,0,0
25-Jun-16,-,0,0,0,0,0,0
26-Jun-16,0,0,0,0,0,0,0
27-Jun-16,0,0,0,0,0,0,0
28-Jun-16,13.1,0,0,0,0,0,0
29-Jun-16,-,0,0,0,0,0,0
30-Jun-16,-,0,0,0,0,0,0
01-Jul-16,-,0,0,0,0,0,0
02-Jul-16,-,0,0,0,0,0,0
03-Jul-16,-,0.856663478,0,0,0,0,0
04-Jul-16,-,0,0,0,0,0,0
05-Jul-16,-,0,0,0,0,0,0
