"","Date","rahadi_oesman","sta2","sta3","sta4","sta5","sta6","sta7"
"2211",2010-01-19,NA,0,13.7,"25.5",17,13.5,4.5
"2212",2010-01-20,0.3,0,2,"6.5",1,1,9
"2213",2010-01-21,0,5,0,"0",1,0,0
"2214",2010-01-22,3.1,0,1.3,"1.5",0,0,0.5
"2215",2010-01-23,0.1,0,6,"7.5",15,2,10
"2216",2010-01-24,6,4,18.5,"3",4,1.5,13.5
"2217",2010-01-25,9.4,0,4.2,"0",0,0,4.5
"2218",2010-01-26,0,0,6.5,"1.5",10,1.5,9.5
"2219",2010-01-27,3,0,3,"10",7,8,3
"2220",2010-01-28,NA,0,7,"6.5",1,1,0
"2221",2010-01-29,13.3,1,2.5,"12",0,1,3
"2222",2010-01-30,5.8,3,0,"33",0,1.5,10
"2223",2010-01-31,0,0,13,"0",7,4,19.5
"2224",2010-02-01,0,0,0,"2.5",0,55,3.5
"2225",2010-02-02,0,0,3,"5.5",5,22,47
"2226",2010-02-03,0,0,10,"8.5",0,1.5,0
"2227",2010-02-04,0,46,11,"5",62,38,0
"2228",2010-02-05,18.4,16,28.5,"30.5",6,8.5,28
"2229",2010-02-06,0,5,22.5,"23",0,21,3
"2230",2010-02-07,5.8,0,26,"6.5",49,8.5,23.5
"2231",2010-02-08,0,0,26.5,"1",16,1,8.5
"2232",2010-02-09,1.4,80,0.5,"0",0,0,0
"2233",2010-02-10,0,13,12,"6",0,0,2
"2234",2010-02-11,63.8,0,24,"33.5",15,13.5,2
"2235",2010-02-12,4.4,18,23,"3.5",35,5.5,45.5
"2236",2010-02-13,27.4,22,17,"16.5",7.5,19,10
"2237",2010-02-14,16.8,40,45,"14",13,39.5,34.5
"2238",2010-02-15,47,20,46,"30",11,11.5,0
"2239",2010-02-16,1.1,0,52.3,"43",1,4.5,0
"2240",2010-02-17,17,0,16,"4.5",0,1,9
"2241",2010-02-18,24,0,1,"0",0,0,16
"2242",2010-02-19,7.2,0,8.5,"0",7,0,12
"2243",2010-02-20,6.1,0,2,"5",0,5.5,0
"2244",2010-02-21,3.4,0,3.5,"1",0,0,11.5
"2245",2010-02-22,3.7,20,1,"3.1",3,0,7.5
"2246",2010-02-23,NA,0,4,"9.5",6.5,6.5,2
"2247",2010-02-24,3.1,0,0,"0",0,0,0
"2248",2010-02-25,0,0,0,"0",0,0,0
"2249",2010-02-26,0,2,0,"0",0,0,0
"2250",2010-02-27,0,0,0,"0",0,0,0
"2251",2010-02-28,1.6,0,0,"0",0,0,0
"2252",2010-03-01,1,0,0,"1",0,0,0
"2253",2010-03-02,6.4,0,3,"0.5",0,0,2.5
"2254",2010-03-03,2.2,0,0,"0",0,0,0
"2255",2010-03-04,13.3,3,6.5,"9.5",0,4.5,12
"2256",2010-03-05,0,0,7,"3.5",3,17.5,32.5
"2257",2010-03-06,0,0,0.5,"0",0,0,0
"2258",2010-03-07,1.4,5,1.5,"30.5",0,0,0
"2259",2010-03-08,1.3,0,11,"33.5",0,34,0
"2260",2010-03-09,0,2,0,"19.5",0,5,39
"2261",2010-03-10,63.8,0,1,"2",0,0,9
"2262",2010-03-11,0.2,4,2,"49",29,0,4
"2263",2010-03-12,0,17,3,"11",57,3.5,15.5
"2264",2010-03-13,0,1,0,"3.5",0,1,4
"2265",2010-03-14,74.6,0,28,"7.5",1,5,10.5
"2266",2010-03-15,0.1,5,7.5,"20.5",17.5,14,0
"2267",2010-03-16,38.1,83,4,"2.5",0,0,0
"2268",2010-03-17,2,0,23,"13.5",2.5,23,9.5
"2269",2010-03-18,2.6,10,1,"7",0,23.5,3.5
"2270",2010-03-19,9.7,0,2,"4",0,1.5,10.5
"2271",2010-03-20,96.5,73,11,"1",21,0,14
"2272",2010-03-21,0,0,6,"0",0,0,4.5
"2273",2010-03-22,2.1,0,0,"3.5",1,0,15.5
"2274",2010-03-23,0,20,2,"0",0,0,4
"2275",2010-03-24,0.9,23,33.5,"31.5",51,62,3
"2276",2010-03-25,0,20,1,"0",0,0,33.5
"2277",2010-03-26,0,0,2.5,"5",45,71,6.5
"2278",2010-03-27,3.2,45,76,"72",82,43.5,4
"2279",2010-03-28,33.8,0,34,"0",12.5,0,0
"2280",2010-03-29,8,0,0.5,"0.5",0,0,3
"2281",2010-03-30,5,12,8,"35",15.5,3,0
"2282",2010-03-31,0,0,0,"22",0,34,0
"2283",2010-04-01,0.9,41,35,"47.5",17,17.5,23
"2284",2010-04-02,20.8,20,1,"16.5",0,2,0
"2285",2010-04-03,3,2,28.5,"4",25,4.5,26
"2286",2010-04-04,1,0,15,"71",5.5,6.5,0
"2287",2010-04-05,4.4,0,3.7,"12.5",0,6,3
"2288",2010-04-06,9.5,0,5,"30.5",6,70,1
"2289",2010-04-07,0,58,45,"22",50,25,27.5
"2290",2010-04-08,0,0,38.5,"24",24,34,10.5
"2291",2010-04-09,14,0,5,"1",3,2.5,32
"2292",2010-04-10,0,0,0,"0.5",0,0,5.5
"2293",2010-04-11,NA,0,10,"0",0,0,8.5
"2294",2010-04-12,0,0,26,"21",27,10.5,8
"2295",2010-04-13,0,0,16.5,"13.5",10,6.5,13
"2296",2010-04-14,0,4,10.5,"0",6,0,0
"2297",2010-04-15,0,33,28.5,"14",4,2.5,11.5
"2298",2010-04-16,62.7,0,44,"60",19,41,0
"2299",2010-04-17,0,15,40,"16",14.5,1.5,19.5
"2300",2010-04-18,0.8,34,4.5,"27",18,11,15
"2301",2010-04-19,5,55,45,"36",31,11,21
"2302",2010-04-20,NA,0,87,"51",41.5,21,7
"2303",2010-04-21,NA,0,2.5,"0",0,0,0
"2304",2010-04-22,0,0,4,"22",20,4.5,15
"2305",2010-04-23,0,18,3.5,"4",0,0,14
"2306",2010-04-24,0,0,2,"4.5",0,0,12
"2307",2010-04-25,0,12,6.5,"1.5",0,0,15
"2308",2010-04-26,0,0,6,"3",26.5,40,4.5
"2309",2010-04-27,0,3,0.5,"0",0,0,0
"2310",2010-04-28,0.4,0,0,"0",0,0,0
"2311",2010-04-29,7.6,0,0,"0",0,0,0
"2312",2010-04-30,0,0,0,"0",0,0,0
"2313",2010-05-01,10.1,3,0,"0",0,0,0
"2314",2010-05-02,39.6,0,0,"0",8,27,17
"2315",2010-05-03,0,2,0,"0",0,0,0
"2316",2010-05-04,8.6,0,0,"0",0,0,0
"2317",2010-05-05,0,0,0,"0",0,0,0
"2318",2010-05-06,0,0,0,"0",0,0,0
"2319",2010-05-07,34.6,0,0,"6.5",0,0,15
"2320",2010-05-08,7.2,0,50,"7.5",30,2,42
"2321",2010-05-09,2.6,0,3.5,"5.5",34.5,7.2,26
"2322",2010-05-10,3.1,0,20.5,"23.5",10,7.4,28.5
"2323",2010-05-11,0.1,2,4.5,"14",19,5.5,5
"2324",2010-05-12,19.5,1,25,"0",3,0,0
"2325",2010-05-13,19.7,0,9.5,"0",0,0,0
"2326",2010-05-14,10.5,0,1,"0",0,0,0
"2327",2010-05-15,2.6,0,4,"2",8,5.5,0.5
"2328",2010-05-16,NA,0,1,"1.5",0,1,10.5
"2329",2010-05-17,1.6,0,3,"0.5",23,13.5,13
"2330",2010-05-18,0,2,2.5,"2.5",3,5.5,17
"2331",2010-05-19,53.7,16,2.7,"5.5",31,29,25
"2332",2010-05-20,1.6,0,7,"42",10,23,35
"2333",2010-05-21,4.6,15,0.5,"0",0,4,0
"2334",2010-05-22,2.6,0,0,"0",0,2,11
"2335",2010-05-23,0.2,11,1,"47.5",3,3.5,0
"2336",2010-05-24,10.9,0,14.5,"84.5",60,33,0
"2337",2010-05-25,1.2,0,26.5,"1",64.5,30.5,40
"2338",2010-05-26,0,4,36,"7.5",32,3.5,41.5
"2339",2010-05-27,4.3,0,9.5,"0",3.5,0,2
"2340",2010-05-28,0,0,1,"1",0,0,3
"2341",2010-05-29,12.6,0,1.8,"27.5",3,8,2.5
"2342",2010-05-30,NA,19,1,"0",2,0,3
"2343",2010-05-31,7.5,0,6.5,"0",0,3,0
"2344",2010-06-01,3,0,0,"0",0,0,0
"2345",2010-06-02,9.8,0,1,"0",0,0,0
"2346",2010-06-03,17.3,0,0,"2",0,0,0
"2347",2010-06-04,46.6,0,0,"0",0,0,0
"2348",2010-06-05,13.5,0,2.5,"0",0,0,0
"2349",2010-06-06,0,0,1,"0",5.2,0,12
"2350",2010-06-07,NA,27,2,"4.5",2,0,6
"2351",2010-06-08,24,61,10,"0",0,0,1
"2352",2010-06-09,14.1,0,18,"31.5",1,19,4
"2353",2010-06-10,0,1,0,"0",0,0,2.5
"2354",2010-06-11,0.1,0,0,"0",0,6.5,1.5
"2355",2010-06-12,7.2,83,32,"41.5",12,13,14.5
"2356",2010-06-13,6.7,10,21.5,"45.5",42,15,18.5
"2357",2010-06-14,0,0,15.5,"7",0,1.5,11
"2358",2010-06-15,39.4,0,1,"0",0,0,17.5
"2359",2010-06-16,51,15,14,"1",0,17,0
"2360",2010-06-17,1,0,4,"27",0,26,0
"2361",2010-06-18,0.2,0,1,"0.5",0,0,0
"2362",2010-06-19,0,0,0,"0",0,0,0
"2363",2010-06-20,0.7,0,0,"0",0,0,0
"2364",2010-06-21,0,0,0,"0",0,0,0
"2365",2010-06-22,0,0,0,"2",0,0,0
"2366",2010-06-23,19,0,0,"0",0,0,0
"2367",2010-06-24,3.5,0,0,"0",0,0,10.5
"2368",2010-06-25,0,0,0,"0",0,0,0
"2369",2010-06-26,15.6,0,0,"0",0,0,0
"2370",2010-06-27,0,7,0,"7",0,51.5,0
"2371",2010-06-28,1.1,0,0,"17.5",0,3.5,6
"2372",2010-06-29,31.2,0,3.5,"0",0,0,1
"2373",2010-06-30,0,8,0,"0",0,0,0
"2374",2010-07-01,1.8,0,0,"0",1,0,6
"2375",2010-07-02,8.6,0,0,"0",0,0,0
"2376",2010-07-03,7.3,0,0,"0",0,0,20
"2377",2010-07-04,23,0,17.5,"32.5",58,19,20
"2378",2010-07-05,0,0,3,"11",4,4.5,0
"2379",2010-07-06,NA,0,0.5,"0",0,0,0
"2380",2010-07-07,59.5,0,0,"0",0,0,0
"2381",2010-07-08,NA,0,0,"0",0,0,0
"2382",2010-07-09,0,0,0,"0",0,0,0
"2383",2010-07-10,0,0,0,"1",0,0,8.5
"2384",2010-07-11,2,0,0,"0",0,0,0
"2385",2010-07-12,19.9,3,1,"0.5",3,1.5,28.5
"2386",2010-07-13,4.2,50,0,"4",0,0,0
"2387",2010-07-14,0.6,16,88.5,"14",6.5,5.5,33.5
"2388",2010-07-15,0,12,0,"0",0,0,0
"2389",2010-07-16,33.7,0,0,"0.5",20,2.5,2.5
"2390",2010-07-17,13,0,0,"0",0,0,0
"2391",2010-07-18,50.4,0,0,"0",0,0,0
"2392",2010-07-19,0.2,0,0,"0",0,0,0
"2393",2010-07-20,9.4,0,0,"0",0,0,0
"2394",2010-07-21,2.1,9,0,"0",0,0,2.5
"2395",2010-07-22,0,23,32.5,"43",23,18.5,2.5
"2396",2010-07-23,0,0,4.5,"5.5",0,9.5,0
"2397",2010-07-24,8.5,0,12,"2.5",1,1,4.5
"2398",2010-07-25,2.9,0,10,"0.5",3,1,4.5
"2399",2010-07-26,22,0,5.5,"33",3.5,2.5,0
"2400",2010-07-27,0,31,0,"0",0,0,0
"2401",2010-07-28,NA,2,0,"0",0,0,5.5
"2402",2010-07-29,0,0,0,"0",0,0,0
"2403",2010-07-30,0,0,0,"0",0,0,34
"2404",2010-07-31,20.1,0,0,"0",0,0,0
"2405",2010-08-01,19,15,0,"0",0,0,0
"2406",2010-08-02,1.7,0,0,"5",5,15,1
"2407",2010-08-03,0.2,0,0,"0",0,0,0
"2408",2010-08-04,NA,0,0,"0",0,0,0
"2409",2010-08-05,13.8,0,0,"0",0,0,0
"2410",2010-08-06,NA,0,0,"0",0,0,0
"2411",2010-08-07,5.3,0,0,"0",0,0,0
"2412",2010-08-08,NA,0,0,"0",0,0,2
"2413",2010-08-09,NA,0,0,"1",0,4,0
"2414",2010-08-10,1.1,0,0,"6",0,0,0
"2415",2010-08-11,6.7,0,0,"0",0,0,0
"2416",2010-08-12,NA,0,0,"0",0,0,0
"2417",2010-08-13,NA,0,0,"0",0,0,0
"2418",2010-08-14,6.6,0,0,"0",0,0,0
"2419",2010-08-15,17.1,0,0,"0",0,0,0
"2420",2010-08-16,98.6,0,0,"0",0,0,0
"2421",2010-08-17,30.6,0,0,"0",0,0,0
"2422",2010-08-18,33.2,0,0,"0",0,0,0
"2423",2010-08-19,1.3,0,0,"0",0,0,0
"2424",2010-08-20,8.7,0,0,"0",0,0,0
"2425",2010-08-21,48.4,0,0,"0",0,0,0
"2426",2010-08-22,NA,0,0,"0",0,0,0
"2427",2010-08-23,0.5,0,0,"0",0,0,0
"2428",2010-08-24,NA,0,0,"0",0,0,0
"2429",2010-08-25,8.3,0,0,"0",0,0,0
"2430",2010-08-26,NA,0,0,"0",0,0,0
"2431",2010-08-27,3.6,0,0,"0",0,0,0
"2432",2010-08-28,NA,0,0,"0",0,0,0
"2433",2010-08-29,4.2,0,4,"0",0,0,4
"2434",2010-08-30,3.8,0,0,"0",0,0,0
"2435",2010-08-31,NA,0,0,"0",0,0,0
"2436",2010-09-01,1.2,0,0,"0",0,0,0
"2437",2010-09-02,NA,0,0,"0",5,0,0
"2438",2010-09-03,NA,0,0,"0",0,0,0
"2439",2010-09-04,22.1,0,0,"0",0,0,0
"2440",2010-09-05,58.7,0,0,"0",0,0,0
"2441",2010-09-06,6.5,0,0,"0",0,0,0
"2442",2010-09-07,16.6,0,0,"0",0,0,0
"2443",2010-09-08,NA,0,0,"0",0,0,0
"2444",2010-09-09,14,0,0,"0",0,0,0
"2445",2010-09-10,NA,0,0,"0",0,0,0
"2446",2010-09-11,NA,0,0,"0",0,0,0
"2447",2010-09-12,NA,0,0,"0",0,0,0
"2448",2010-09-13,0.1,0,0,"0",0,0,0
"2449",2010-09-14,NA,0,0,"0",0,0,2
"2450",2010-09-15,1,0,0,"0",0,0,8.5
"2451",2010-09-16,NA,0,0,"0",0,0,0
"2452",2010-09-17,NA,0,0,"0",0,0,2
"2453",2010-09-18,NA,15,0,"0",0,0,0
"2454",2010-09-19,8.6,5,0,"0",0,0,0
"2455",2010-09-20,28.6,0,0,"0",0,0,32
"2456",2010-09-21,87,9,0,"0",0,0,0
"2457",2010-09-22,0.3,0,0,"0",0,0,4
"2458",2010-09-23,6.1,0,0,"0",0,0,0
"2459",2010-09-24,1.3,0,0,"0",0,0,0
"2460",2010-09-25,9,0,0,"0",0,0,0
"2461",2010-09-26,22.2,0,0,"0",0,0,0
"2462",2010-09-27,56.4,0,0,"0",0,0,0
"2463",2010-09-28,6.8,0,0,"0",0,0,3.5
"2464",2010-09-29,NA,0,0,"0",0,0,0
"2465",2010-09-30,4.4,1,4.5,"13",0,2,14
"2466",2010-10-01,23.5,15,5,"3",0,12.5,2
"2467",2010-10-02,0.1,0,0,"0",0,0,0
"2468",2010-10-03,52.4,0,0,"0",0,0,0
"2469",2010-10-04,NA,0,0,"0",0,0,0
"2470",2010-10-05,56,0,0,"0",0,0,0
"2471",2010-10-06,56.6,0,0,"0",0,0,0
"2472",2010-10-07,54.1,0,0,"0",0,0,0
"2473",2010-10-08,NA,2,0,"0",0,24.5,10.5
"2474",2010-10-09,13,0,0,"0",0,24.5,0
"2475",2010-10-10,0.4,0,0,"0",0,0,0
"2476",2010-10-11,NA,0,0,"0",0,0,0
"2477",2010-10-12,NA,0,0,"0",0,5,8.5
"2478",2010-10-13,NA,0,0,"0",0,15,0
"2479",2010-10-14,NA,10,6.5,"8.5",56,10,1
"2480",2010-10-15,NA,0,0,"0",0,0,0
"2481",2010-10-16,NA,0,0,"0",0,0,0
"2482",2010-10-17,NA,0,0,"0",0,0,0
"2483",2010-10-18,0.6,0,0,"0",0,0,0
"2484",2010-10-19,NA,0,1,"0",2,9.5,0
"2485",2010-10-20,2.3,20,0,"0",0,0,5
"2486",2010-10-21,19.7,15,1,"0",0,0,0
"2487",2010-10-22,NA,24,0,"1",0,0,2
"2488",2010-10-23,1.6,0,1,"0",22.5,0,0
"2489",2010-10-24,20.4,44,0,"0",0,0,0
"2490",2010-10-25,10.7,0,13.5,"0",4,0,0
"2491",2010-10-26,16.3,0,0,"0",0,0,0
"2492",2010-10-27,25.2,0,0,"1",0,0,8
"2493",2010-10-28,1.3,9,0.5,"0",2,0,0
"2494",2010-10-29,3.4,0,13.5,"0",51,0,20
"2495",2010-10-30,35.1,23,0.5,"0",0,0,0
"2496",2010-10-31,5,0,20,"0",0,7.5,0.5
"2497",2010-11-01,12.6,0,0.5,"0",0,0,1
"2498",2010-11-02,NA,0,0.5,"0",0,0,0
"2499",2010-11-03,NA,15,0,"0",0,0,0
"2500",2010-11-04,37.3,0,9.5,"0",0,0,8
"2501",2010-11-05,NA,0,1,"2",0,0,0
"2502",2010-11-06,27.2,0,0,"0",0,0,0
"2503",2010-11-07,19.1,0,0,"0",0,0,0
"2504",2010-11-08,34,0,0,"0",0,0,7
"2505",2010-11-09,13,0,0,"9.5",29,0,0
"2506",2010-11-10,2.2,0,0,"0",0,0,0
"2507",2010-11-11,NA,24,0,"0",0,0,0
"2508",2010-11-12,39,0,23.5,"24.5",14,0,8.5
"2509",2010-11-13,27.3,14,3.2,"3",1,1.5,3
"2510",2010-11-14,31.2,20,25,"26.5",28,20,45
"2511",2010-11-15,NA,69,7,"17.3",5.5,12.5,7.5
"2512",2010-11-16,1.3,0,12,"27",15,18,14.5
"2513",2010-11-17,22,10,7.5,"32",3,8,0.5
"2514",2010-11-18,14.2,0,6,"9.5",16,6.5,6.5
"2515",2010-11-19,0.8,0,0,"0",0,0,0
"2516",2010-11-20,10.8,0,0,"0",0,0,0
"2517",2010-11-21,NA,0,0,"0",0,0,0
"2518",2010-11-22,0.4,0,0,"0",0,0,0
"2519",2010-11-23,31.4,0,0,"1",0,8,0
"2520",2010-11-24,1,0,0,"0",0,0,1.5
"2521",2010-11-25,NA,0,21,"0.5",15,0,1
"2522",2010-11-26,5.6,4,0,"0.5",0,0,0
"2523",2010-11-27,3.8,0,0,"11",0,4,0
"2524",2010-11-28,1.1,0,3.5,"15",10,4,0
"2525",2010-11-29,3.1,0,35,"14",0,56,7
"2526",2010-11-30,39.9,0,0,"0",8,0,0
"2527",2010-12-01,NA,0,0,"0",0,0,0
"2528",2010-12-02,NA,16,2.4,"75",0,0,0
"2529",2010-12-03,78.4,31,43,"18.5",2.5,14.5,3.5
"2530",2010-12-04,2.8,6,1.5,"3",45,46.5,26.5
"2531",2010-12-05,10.8,30,50.5,"2.5",28,4,5.5
"2532",2010-12-06,3.7,19,3.5,"2.5",5.5,12.5,0.5
"2533",2010-12-07,1.7,19,18,"3.3",5,3.5,20
"2534",2010-12-08,5.7,0,9,"12.5",5,8.5,11.5
"2535",2010-12-09,8.6,33,1,"1",0,1.5,0
"2536",2010-12-10,22.1,30,31.5,"88",29,30,4
"2537",2010-12-11,4,2,9.5,"29.5",25,56,15.5
"2538",2010-12-12,NA,4,0,"13",9,8.5,6.5
"2539",2010-12-13,1.3,6,3,"65",4,49,1.5
"2540",2010-12-14,3.6,16,28.5,"30",6,36.5,18.5
"2541",2010-12-15,5.1,0,45,"0",23,48.5,20
"2542",2010-12-16,19.3,2,66,"0",27,24,62.5
"2543",2010-12-17,12.4,0,2.5,"38",0,4.5,18
"2544",2010-12-18,30,66,25,"0",12,59,3
"2545",2010-12-19,NA,13,29,"20.5",9.5,22,22
"2546",2010-12-20,5,4,11,"25.5",12.5,0,16
"2547",2010-12-21,1,12,1.5,"0",0,0,1.5
"2548",2010-12-22,5.7,0,1,"13.5",18,10,14
"2549",2010-12-23,4,0,4.5,"1",2,0,33.5
"2550",2010-12-24,31.3,1,5,"0",0,0,3.5
"2551",2010-12-25,NA,0,2.5,"10.5",0,31.5,0
"2552",2010-12-26,0.2,0,1,"9.5",6,13.5,0
"2553",2010-12-27,15.8,0,1,"19",0,0,0
"2554",2010-12-28,1.2,0,3,"27",0,1,0
"2555",2010-12-29,1.2,0,0,"0",0,0,0
"2556",2010-12-30,NA,0,0,"30",0,0,0
"2557",2010-12-31,NA,8,2.5,"8",3.5,0,11.5
"2558",2011-01-01,0,0,3,"1.5",0,0,0
"2559",2011-01-02,0,0,1.5,"0",0,0,0
"2560",2011-01-03,15.7,0,0.5,"17.5",0,4,2
"2561",2011-01-04,0.3,0,2.5,"0.5",3.5,0,4
"2562",2011-01-05,0,0,1,"2.5",0,13,0.5
"2563",2011-01-06,36.2,0,0.5,"0",0,0,0
"2564",2011-01-07,0,0,0.5,"0",15,0,0
"2565",2011-01-08,0,40,14.5,"23",13.5,63,7
"2566",2011-01-09,132.5,45,22.5,"1",0,5,25
"2567",2011-01-10,82.4,4,2.5,"0",0,5.5,1
"2568",2011-01-11,31.1,5,2.5,"3",8,27.5,12
"2569",2011-01-12,6.5,20,23,"5.5",16,2.5,2.5
"2570",2011-01-13,11.4,21,26,"35.5",21,20,35.5
"2571",2011-01-14,0,12,18,"1",2.5,0,2.5
"2572",2011-01-15,0,6,10,"1.5",2,3,3
"2573",2011-01-16,0,4,4,"3.5",14,1,1.5
"2574",2011-01-17,0,22,7.5,"9",15,2.5,5.5
"2575",2011-01-18,0,24,24,"16",5,24,30
"2576",2011-01-19,0,0,21,"0",3,10.5,8.5
"2577",2011-01-20,0,7,4,"0",0,0,4
"2578",2011-01-21,0,9,10,"7.5",4,6.5,8.5
"2579",2011-01-22,3,0,5.5,"5.5",2,2.5,3.5
"2580",2011-01-23,10.4,0,2.5,"1",1,1,3.5
"2581",2011-01-24,0,0,9,"5",7,6,7.5
"2582",2011-01-25,0,0,3.5,"0",0,0,1.5
"2583",2011-01-26,0,0,0,"0",0,0,0
"2584",2011-01-27,0,0,0,"0",0,0,0
"2585",2011-01-28,59.2,20,0,"0",0,0,0
"2586",2011-01-29,8,1,0,"13.5",1,2,0.5
"2587",2011-01-30,3,5,4.5,"1",0,0,2.5
"2588",2011-01-31,24.8,0,0,"0.5",0,3.5,0
"2589",2011-02-01,0,1,7.5,"1",0,0,0
"2590",2011-02-02,38,9,0,"0",0,4,0
"2591",2011-02-03,13.3,4,6,"3.5",1,11,3.5
"2592",2011-02-04,2.1,0,11,"13.5",3,5,0
"2593",2011-02-05,0,13,2,"0",1,0,0
"2594",2011-02-06,0,0,2,"0",0,0,6.5
"2595",2011-02-07,0,0,10,"31.5",5,4,14
"2596",2011-02-08,0,7,2.5,"0",2,0,0
"2597",2011-02-09,0,4,15.5,"2",2,6.5,19.5
"2598",2011-02-10,0,0,5,"0",1.5,0,7
"2599",2011-02-11,0,0,0.5,"0",0,0,0.5
"2600",2011-02-12,0,0,0,"0",0,0,0
"2601",2011-02-13,0,0,0,"0",0,0,0
"2602",2011-02-14,54.5,0,0,"0",0,0,0
"2603",2011-02-15,0,0,0,"0",0,0,0
"2604",2011-02-16,0,0,0.5,"0",0,0,0
"2605",2011-02-17,6.3,0,7,"13",5,3.5,5
"2606",2011-02-18,4.3,0,0,"0",0,0,0
"2607",2011-02-19,97.3,0,2,"1",0,0,0
"2608",2011-02-20,0.2,0,7.5,"27",0,0,0
"2609",2011-02-21,0,5,0.5,"15",10,3.5,0
"2610",2011-02-22,0,8,0,"0",0,0,0
"2611",2011-02-23,0,0,4.5,"6",2,6,3
"2612",2011-02-24,15.4,0,11,"1.5",1.5,0,2.5
"2613",2011-02-25,0,10,1.5,"3.5",1.5,0,0
"2614",2011-02-26,1,2,4.2,"5",1,2.5,10
"2615",2011-02-27,0,0,0.5,"1.5",0,0,0
"2616",2011-02-28,0,0,1,"15.5",0,0,3
"2617",2011-03-01,0.2,13,5,"4.5",2,6.5,0
"2618",2011-03-02,0,23,2.5,"0",0,29.5,7.5
"2619",2011-03-03,0,14,76,"35.5",62,77,62
"2620",2011-03-04,0,0,0.5,"14.5",5,0,8
"2621",2011-03-05,0,0,3.5,"17",0,11.5,7.5
"2622",2011-03-06,0,6,32,"14",3.5,39,14.5
"2623",2011-03-07,0,0,25.5,"38.5",24,20,4
"2624",2011-03-08,8.4,0,3.5,"23.5",7,58,44
"2625",2011-03-09,6.2,0,15,"23.5",3,24.5,3
"2626",2011-03-10,4.7,0,7.8,"20.5",8,1,18.5
"2627",2011-03-11,1.6,3,0.5,"0",0,0,0
"2628",2011-03-12,0,0,13.5,"128",48.5,31,9.5
"2629",2011-03-13,10.5,0,13,"43.5",27,12,45
"2630",2011-03-14,1.7,1,9,"0",21,66,13
"2631",2011-03-15,5.4,0,1,"0",17.5,0,0
"2632",2011-03-16,0,18,25,"15",0,3,0
"2633",2011-03-17,0.3,5,37.5,"20.5",7.5,3.5,2
"2634",2011-03-18,0.3,25,12,"59.5",10,25,44.5
"2635",2011-03-19,1.6,3,27.5,"17",23,14,9
"2636",2011-03-20,16.6,0,1,"1.5",11.5,27,1
"2637",2011-03-21,16.4,0,0,"0",0,0,0
"2638",2011-03-22,42.9,1,0,"0",0,0,4.5
"2639",2011-03-23,0,0,0,"0",0,0,7.5
"2640",2011-03-24,0,0,0,"21",0,0,0
"2641",2011-03-25,8.3,8,11,"51",0,15,4
"2642",2011-03-26,0,6,43.5,"14",36,30.5,14
"2643",2011-03-27,0,12,62,"16.5",10,2,0
"2644",2011-03-28,2.6,0,13,"0",0,0,77.5
"2645",2011-03-29,0.8,30,7.5,"3",6.5,4.5,4
"2646",2011-03-30,7.4,2,9,"68.5",5,18.5,2
"2647",2011-03-31,21,0,19,"0",0,0,0
"2648",2011-04-01,21,0,0,"0",0,0,0
"2649",2011-04-02,28.9,0,0,"0",0,0,0
"2650",2011-04-03,0,0,1,"0",0,0,3.5
"2651",2011-04-04,0,2,0.5,"0",0,0,0
"2652",2011-04-05,0.3,2,6,"4.5",5,1.5,11
"2653",2011-04-06,0,25,52,"17.5",1.5,0,11
"2654",2011-04-07,0,0,41.5,"43.5",7,21,4
"2655",2011-04-08,0,0,0.5,"0",8,45,0
"2656",2011-04-09,0,0,0,"5.5",0,0,0
"2657",2011-04-10,2.7,0,1.5,"7.5",0,0,2
"2658",2011-04-11,4.8,0,17,"3.5",0,0,0
"2659",2011-04-12,0,0,5,"69.5",8,15.5,9
"2660",2011-04-13,0,0,0,"0",9,0,16
"2661",2011-04-14,0.4,12,27,"175",6,10,12
"2662",2011-04-15,0,0,12.5,"1.3",0,5,22
"2663",2011-04-16,0.2,0,12.5,"1",0,6,0
"2664",2011-04-17,5.6,0,0,"78.5",16.5,0,0
"2665",2011-04-18,55.8,30,0,"0",0,12.5,9.5
"2666",2011-04-19,0.1,3,6.5,"7",6.5,25,0
"2667",2011-04-20,0,2,22,"24.5",0,0,5
"2668",2011-04-21,18,0,85,"3.5",30,29.5,9
"2669",2011-04-22,0,31,23,"51.5",9,6,4.5
"2670",2011-04-23,0.2,20,35.5,"6.5",1,0,3.5
"2671",2011-04-24,23.2,0,20,"2",7,9.5,0
"2672",2011-04-25,0.5,0,7.5,"3.5",40,22.5,1.5
"2673",2011-04-26,7,3,41,"39.5",70,17.5,33.5
"2674",2011-04-27,4.3,2,31.5,"0",0,0,2.5
"2675",2011-04-28,0,0,7.5,"12",2,0,1.5
"2676",2011-04-29,0.4,0,9,"0",0,0,4.5
"2677",2011-04-30,46.9,46,0,"0",0,1.5,2
"2678",2011-05-01,17.5,3,0,"0",0,0,0
"2679",2011-05-02,18.7,0,7,"0",0,0,0
"2680",2011-05-03,0.3,0,13,"0",0,0,0
"2681",2011-05-04,0,0,0,"0",0,0,0
"2682",2011-05-05,0,7,23,"0",0,0,0
"2683",2011-05-06,0,1,89,"0",5,0,0
"2684",2011-05-07,0,0,0,"1",0,0,0
"2685",2011-05-08,0,1,33.5,"2.5",9.5,0,15
"2686",2011-05-09,0,0,0,"0",0,0,0
"2687",2011-05-10,0,0,0,"0",0,0,0.5
